player_id,player_url,fifa_version,fifa_update,fifa_update_date,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,league_level,club_team_id,club_name,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url
225922,/player/225922/mark-shelton/230009,23,9,2023-01-13,M. Shelton,Mark John Shelton,CM,60,63,325000.0,2000.0,25,1996-09-12,178,70,61.0,League Two,4.0,1941.0,Hartlepool United,SUB,6.0,,2020-08-01,2023.0,14,England,,,,Right,3,2,1,Medium/High,Normal (170-185),No,593000.0,,,66.0,54.0,58.0,61.0,58.0,71.0,50,50,55,62,52,60,56,53,59,59,66,66,67,58,71,61,72,77,70,55,66,61,58,60,56,57,58,59,56,10,6,11,10,13,,58+2,58+2,58+2,59,59,59,59,59,59+2,59+2,59+2,60+2,60+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,61+2,60+2,61+2,61+2,61+2,60+2,15+2,https://cdn.sofifa.net/players/225/922/23_120.png
227629,/player/227629/oliver-finney/230009,23,9,2023-01-13,O. Finney,Oliver Vincent Finney,CM,60,64,350000.0,2000.0,24,1997-12-15,170,69,61.0,League Two,4.0,121.0,Crewe Alexandra,SUB,14.0,,2015-07-01,2024.0,14,England,,,,Left,3,3,1,Medium/Medium,Normal (170-),No,639000.0,,,73.0,56.0,58.0,64.0,52.0,44.0,52,55,41,62,42,60,53,50,60,60,75,71,86,59,86,61,37,68,35,57,36,53,58,59,54,59,53,55,48,8,9,10,11,13,,57+2,57+2,57+2,61,60,60,60,61,61+2,61+2,61+2,61+2,60+2,60+2,60+2,61+2,58+2,56+2,56+2,56+2,58+2,57+2,50+2,50+2,50+2,57+2,16+2,https://cdn.sofifa.net/players/227/629/23_120.png
232769,/player/232769/nicolas-femia/230009,23,9,2023-01-13,N. Femia,Nicolás Federico Femia,CM,60,63,325000.0,2000.0,25,1996-08-08,185,73,353.0,Liga Profesional,1.0,112713.0,Sarmiento,RES,20.0,,2022-01-11,2022.0,52,Argentina,,,,Right,2,2,1,High/Medium,Lean (185+),No,496000.0,,,67.0,54.0,58.0,61.0,52.0,59.0,54,54,51,62,52,61,51,54,59,63,66,68,62,55,68,55,51,67,65,53,34,56,61,57,51,55,49,55,46,13,14,9,11,8,,58+2,58+2,58+2,60,60,60,60,60,60+2,60+2,60+2,61+2,60+2,60+2,60+2,61+2,58+2,56+2,56+2,56+2,58+2,57+2,53+2,53+2,53+2,57+2,16+2,https://cdn.sofifa.net/players/232/769/23_120.png
234631,/player/234631/sebastian-gronning/230009,23,9,2023-01-13,S. Grønning,Sebastian Grønning Andersen,ST,60,65,375000.0,3000.0,25,1997-02-03,190,78,1.0,Superliga,1.0,271.0,AGF,SUB,27.0,,2022-08-31,2025.0,13,Denmark,,,,Right,3,2,1,High/Medium,Normal (185+),No,497000.0,,Power Header,68.0,59.0,51.0,59.0,27.0,68.0,42,61,61,55,57,57,52,45,49,59,66,69,66,59,63,60,68,70,68,54,65,20,60,57,58,61,28,20,20,5,10,15,7,6,,60+2,60+2,60+2,58,59,59,59,58,58+2,58+2,58+2,58+2,53+2,53+2,53+2,58+2,44+2,44+2,44+2,44+2,44+2,42+2,41+2,41+2,41+2,42+2,13+2,https://cdn.sofifa.net/players/234/631/23_120.png
236359,/player/236359/raphael-assibey-mensah/230009,23,9,2023-01-13,R. Assibey-Mensah,Raphael Assibey-Mensah,CF,60,68,550000.0,500.0,22,1999-08-31,180,80,2076.0,3. Liga,3.0,110592.0,Zwickau,RES,24.0,,2022-08-31,2023.0,21,Germany,,,,Right,2,2,1,Medium/Low,Stocky (170-185),No,908000.0,,Speed Dribbler (AI),81.0,58.0,52.0,61.0,25.0,60.0,53,62,38,57,48,61,50,36,42,58,82,80,69,57,71,59,48,51,72,53,45,23,60,55,55,49,21,26,26,14,14,7,6,15,,60+2,60+2,60+2,61,60,60,60,61,59+2,59+2,59+2,60+2,52+2,52+2,52+2,60+2,46+2,42+2,42+2,42+2,46+2,44+2,38+2,38+2,38+2,44+2,17+2,https://cdn.sofifa.net/players/236/359/23_120.png
236849,/player/236849/damir-ceter/230009,23,9,2023-01-13,D. Ceter,Damir Ceter Valencia,ST,60,63,350000.0,850.0,24,1997-11-02,189,81,32.0,Serie B,2.0,1848.0,Bari 1908,SUB,30.0,,2022-07-26,2023.0,56,Colombia,,,,Right,3,2,1,High/Low,Normal (185+),No,569000.0,,Power Header,43.0,62.0,35.0,51.0,33.0,68.0,23,62,71,42,51,44,27,38,20,57,33,52,58,58,51,66,73,53,84,59,45,21,64,48,60,48,45,22,17,12,7,14,6,14,,60+2,60+2,60+2,49,54,54,54,49,50+2,50+2,50+2,46+2,44+2,44+2,44+2,46+2,37+2,39+2,39+2,39+2,37+2,37+2,44+2,44+2,44+2,37+2,15+2,https://cdn.sofifa.net/players/236/849/23_120.png
238763,/player/238763/vitor-coelho-yuri-jonathan/230009,23,9,2023-01-13,Yuri,Vitor Coelho Yuri Jonathan,ST,60,65,375000.0,1000.0,24,1998-06-12,185,88,83.0,K League 1,1.0,1478.0,Jeju United,ST,53.0,,2023-01-03,2025.0,54,Brazil,,,,Right,2,3,1,Medium/Low,Normal (185+),No,497000.0,,,57.0,63.0,51.0,63.0,32.0,54.0,41,68,58,55,55,65,54,39,46,65,58,57,55,57,75,69,54,60,58,54,34,26,48,62,60,50,43,21,16,10,13,15,14,10,,60+2,60+2,60+2,58,60,60,60,58,59+2,59+2,59+2,57+2,54+2,54+2,54+2,57+2,44+2,44+2,44+2,44+2,44+2,42+2,40+2,40+2,40+2,42+2,17+2,https://cdn.sofifa.net/players/238/763/23_120.png
240745,/player/240745/scott-quigley/230009,23,9,2023-01-13,S. Quigley,Scott David Quigley,ST,60,60,250000.0,3000.0,29,1992-09-02,194,83,61.0,League Two,4.0,1955.0,Rochdale,SUB,18.0,Stockport County,,2023.0,14,England,,,,Right,3,2,1,Medium/Low,Stocky (185+),No,,,Long Shot Taker (AI),58.0,59.0,47.0,54.0,30.0,74.0,37,60,63,55,55,53,44,40,42,59,56,60,48,58,45,64,64,60,82,54,72,20,61,47,61,55,32,27,23,6,12,12,13,11,,60,60,60,55,57,57,57,55,55+2,55+2,55+2,54+2,51+2,51+2,51+2,54+2,43+2,44+2,44+2,44+2,43+2,41+2,45+2,45+2,45+2,41+2,16+2,https://cdn.sofifa.net/players/240/745/23_120.png
240892,/player/240892/mustafa-kapi/230009,23,9,2023-01-13,M. Kapı,Mustafa Kapı,CM,60,71,525000.0,2000.0,19,2002-08-08,175,62,68.0,Super Lig,1.0,101016.0,Adana Demirspor,RES,6.0,,2022-01-08,2025.0,48,Turkey,,,,Right,3,3,1,Medium/Low,Lean (170-185),No,1200000.0,,,66.0,56.0,63.0,68.0,52.0,38.0,54,55,48,67,47,69,62,55,65,65,67,66,69,53,90,62,61,34,33,54,48,51,49,64,56,64,53,54,49,5,7,13,12,9,,56+2,56+2,56+2,61,61,61,61,61,62+2,62+2,62+2,61+2,60+2,60+2,60+2,61+2,55+2,55+2,55+2,55+2,55+2,54+2,51+2,51+2,51+2,54+2,13+2,https://cdn.sofifa.net/players/240/892/23_120.png
241138,/player/241138/alexander-ammitzboll/230009,23,9,2023-01-13,A. Ammitzbøll,Alexander Ballegaard Ammitzbøll,ST,60,65,375000.0,800.0,23,1999-02-17,187,79,41.0,Eliteserien,1.0,1755.0,Aalesund,SUB,9.0,,2022-04-01,2025.0,13,Denmark,,,,Right,2,2,1,Medium/Medium,Normal (185+),No,497000.0,,"Injury Prone, Speed Dribbler (AI)",81.0,56.0,45.0,61.0,27.0,64.0,38,57,54,54,48,60,35,35,38,60,78,84,70,52,62,62,66,52,72,52,56,23,59,48,49,58,28,23,20,12,10,10,13,13,,60+2,60+2,60+2,58,59,59,59,58,57+2,57+2,57+2,57+2,49+2,49+2,49+2,57+2,43+2,41+2,41+2,41+2,43+2,42+2,41+2,41+2,41+2,42+2,16+2,https://cdn.sofifa.net/players/241/138/23_120.png
243173,/player/243173/jun-beom-kim/230009,23,9,2023-01-13,Kim Jun Beom,김준범 Jun Beom Kim,CM,60,65,375000.0,850.0,24,1998-01-14,176,74,83.0,K League 1,1.0,2055.0,Sangju Sangmu,SUB,36.0,Incheon United,,2023.0,167,Korea Republic,,,,Right,4,2,1,High/Medium,Normal (170-185),No,,,,71.0,47.0,56.0,64.0,50.0,64.0,48,49,47,62,28,64,43,35,61,62,76,67,67,61,75,54,31,71,63,42,66,50,61,59,35,59,50,53,39,10,7,9,5,5,,57+2,57+2,57+2,60,60,60,60,60,61+2,61+2,61+2,61+2,60+2,60+2,60+2,61+2,57+2,58+2,58+2,58+2,57+2,55+2,53+2,53+2,53+2,55+2,13+2,https://cdn.sofifa.net/players/243/173/23_120.png
247331,/player/247331/rafal-adamski/230009,23,9,2023-01-13,R. Adamski,Rafał Adamski,ST,60,73,600000.0,2000.0,20,2001-11-21,195,79,66.0,Ekstraklasa,1.0,110749.0,Zagłębie Lubin,SUB,19.0,,2021-02-01,2025.0,37,Poland,,,,Right,3,2,1,Medium/Low,Lean (185+),No,1200000.0,,,75.0,57.0,40.0,55.0,20.0,60.0,29,61,63,47,58,56,52,30,34,57,79,72,58,56,43,58,46,63,56,44,70,13,61,44,67,47,17,15,13,12,13,6,11,10,,60+2,60+2,60+2,55,57,57,57,55,54+2,54+2,54+2,54+2,46+2,46+2,46+2,54+2,39+2,37+2,37+2,37+2,39+2,37+2,35+2,35+2,35+2,37+2,16+2,https://cdn.sofifa.net/players/247/331/23_120.png
247388,/player/247388/aleksander-buksa/230009,23,9,2023-01-13,A. Buksa,Aleksander Buksa,ST,60,77,650000.0,600.0,19,2003-01-15,188,73,4.0,Jupiler Pro League,1.0,100087.0,OH Leuven,SUB,44.0,Genoa,,2023.0,37,Poland,,,,Left,3,3,1,Medium/Low,Lean (185+),No,,,Finesse Shot,63.0,60.0,47.0,59.0,23.0,55.0,42,61,56,52,54,59,57,35,38,61,73,54,58,64,57,64,73,66,60,57,26,21,58,52,51,52,19,19,13,10,14,5,15,8,,60+2,60+2,60+2,58,59,59,59,58,57+2,57+2,57+2,57+2,51+2,51+2,51+2,57+2,42+2,39+2,39+2,39+2,42+2,40+2,35+2,35+2,35+2,40+2,17+2,https://cdn.sofifa.net/players/247/388/23_120.png
247566,/player/247566/jose-barreto/230009,23,9,2023-01-13,J. Barreto,José Alberto Barreto,ST,60,69,550000.0,2000.0,22,2000-02-22,170,71,353.0,Liga Profesional,1.0,110581.0,Patronato,RS,18.0,,2019-02-18,2023.0,52,Argentina,,,,Right,3,2,1,Medium/Medium,Lean (170-),No,908000.0,,,57.0,62.0,47.0,58.0,21.0,61.0,39,65,61,58,45,57,46,35,34,60,64,52,60,55,61,61,64,54,65,59,60,12,62,48,64,54,20,15,18,12,10,12,8,12,,60+2,60+2,60+2,57,59,59,59,57,57+2,57+2,57+2,55+2,49+2,49+2,49+2,55+2,39+2,38+2,38+2,38+2,39+2,37+2,37+2,37+2,37+2,37+2,15+2,https://cdn.sofifa.net/players/247/566/23_120.png
247821,/player/247821/kreshnik-krasniqi/230009,23,9,2023-01-13,K. Krasniqi,Kreshnik Krasniqi,CM,60,71,550000.0,650.0,21,2000-12-22,183,71,41.0,Eliteserien,1.0,922.0,Strømsgodset,SUB,92.0,,2018-09-04,2024.0,219,Kosovo,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,798000.0,,,63.0,53.0,57.0,61.0,52.0,61.0,47,51,48,64,42,59,47,40,61,61,61,65,66,58,73,62,59,67,59,55,58,55,56,57,44,50,48,55,49,14,14,6,9,11,,57+2,57+2,57+2,58,58,58,58,58,59+2,59+2,59+2,59+2,60+2,60+2,60+2,59+2,57+2,58+2,58+2,58+2,57+2,56+2,54+2,54+2,54+2,56+2,17+2,https://cdn.sofifa.net/players/247/821/23_120.png
248787,/player/248787/luca-moro/230009,23,9,2023-01-13,L. Moro,Luca Moro,ST,60,73,600000.0,4000.0,21,2001-01-25,189,77,32.0,Serie B,2.0,111657.0,Frosinone,SUB,24.0,Sassuolo,,2023.0,27,Italy,,,,Right,3,2,1,High/Medium,Normal (185+),No,,,,67.0,60.0,43.0,57.0,19.0,59.0,42,64,61,51,53,55,38,30,35,58,64,69,56,55,64,60,68,57,65,49,46,15,65,39,66,56,18,10,16,11,10,9,12,13,,60+2,60+2,60+2,56,57,57,57,56,54+2,54+2,54+2,54+2,46+2,46+2,46+2,54+2,39+2,36+2,36+2,36+2,39+2,37+2,35+2,35+2,35+2,37+2,16+2,https://cdn.sofifa.net/players/248/787/23_120.png
248839,/player/248839/jake-young/230009,23,9,2023-01-13,J. Young,Jake Alan Young,ST,60,67,500000.0,3000.0,20,2001-07-22,186,77,61.0,League Two,4.0,1804.0,Bradford City,SUB,21.0,,2022-07-01,2025.0,14,England,,,,Right,2,3,1,Medium/Medium,Normal (185+),No,975000.0,,Speed Dribbler (AI),78.0,60.0,42.0,59.0,24.0,62.0,37,61,54,47,50,62,55,41,31,56,77,78,66,55,52,57,69,55,74,65,38,21,58,44,58,51,20,23,19,13,9,12,8,10,,60+2,60+2,60+2,58,58,58,58,58,55+2,55+2,55+2,55+2,47+2,47+2,47+2,55+2,42+2,38+2,38+2,38+2,42+2,40+2,38+2,38+2,38+2,40+2,15+2,https://cdn.sofifa.net/players/248/839/23_120.png
251169,/player/251169/ousoumane-camara/230009,23,9,2023-01-13,O. Camara,Ousoumane Camara,CM,60,67,500000.0,3000.0,23,1998-12-19,184,80,16.0,Ligue 1,1.0,57.0,Auxerre,RES,8.0,,2019-06-18,2024.0,18,France,,,,Left,2,2,1,Medium/Medium,Normal (170-185),No,1100000.0,,,61.0,49.0,57.0,60.0,48.0,66.0,41,40,56,70,41,57,43,38,65,63,69,54,67,53,66,67,65,69,66,50,61,46,61,53,43,50,40,54,51,11,8,9,10,6,,57+2,57+2,57+2,56,58,58,58,56,59+2,59+2,59+2,58+2,60+2,60+2,60+2,58+2,55+2,57+2,57+2,57+2,55+2,54+2,54+2,54+2,54+2,54+2,14+2,https://cdn.sofifa.net/players/251/169/23_120.png
251224,/player/251224/paul-philipp-besong/230009,23,9,2023-01-13,P. Besong,Paul-Philipp Besong,ST,60,66,400000.0,2000.0,21,2000-10-06,184,93,2076.0,3. Liga,3.0,506.0,Erzgebirge Aue,RES,22.0,Nürnberg,,2023.0,21,Germany,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,,,Injury Prone,69.0,56.0,42.0,59.0,28.0,65.0,30,60,60,54,47,57,31,25,38,59,70,69,69,55,76,59,75,49,76,47,56,24,60,41,51,49,22,29,23,9,9,8,14,12,,60+2,60+2,60+2,56,57,57,57,56,55+2,55+2,55+2,54+2,48+2,48+2,48+2,54+2,42+2,42+2,42+2,42+2,42+2,41+2,42+2,42+2,42+2,41+2,16+2,https://cdn.sofifa.net/players/251/224/23_120.png
251293,/player/251293/laurenz-dehl/230009,23,9,2023-01-13,L. Dehl,Laurenz Dehl,CAM,60,67,475000.0,3000.0,20,2001-12-12,179,76,19.0,Bundesliga,1.0,1831.0,FC Union Berlin,RES,42.0,,2019-07-01,2023.0,21,Germany,,,,Left,2,2,1,Medium/Medium,Lean (170-185),No,903000.0,,,61.0,54.0,58.0,62.0,46.0,54.0,50,57,47,61,50,63,53,48,57,62,69,54,68,49,72,52,52,53,57,52,47,37,59,65,49,49,50,48,44,5,6,12,8,11,,56+2,56+2,56+2,59,59,59,59,59,60+2,60+2,60+2,59+2,57+2,57+2,57+2,59+2,51+2,52+2,52+2,52+2,51+2,50+2,49+2,49+2,49+2,50+2,12+2,https://cdn.sofifa.net/players/251/293/23_120.png
251425,/player/251425/jake-taylor/230009,23,9,2023-01-13,J. Taylor,Jake Jon Taylor,CM,60,61,300000.0,1000.0,23,1998-09-08,178,77,60.0,League One,3.0,357.0,Morecambe,LCM,7.0,,2022-07-08,2024.0,14,England,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,548000.0,,,71.0,58.0,61.0,62.0,53.0,58.0,55,57,46,64,41,60,54,49,63,61,74,68,75,56,77,62,64,56,60,60,54,53,56,63,53,57,53,55,53,14,11,7,10,15,,58+2,58+2,58+2,61,60,60,60,61,62-1,62-1,62-1,61,60+1,60+1,60+1,61,58+2,58+2,58+2,58+2,58+2,57+2,55+2,55+2,55+2,57+2,17+2,https://cdn.sofifa.net/players/251/425/23_120.png
251454,/player/251454/ross-tierney/230009,23,9,2023-01-13,R. Tierney,Ross Tierney,CAM,60,72,600000.0,1000.0,21,2001-03-06,174,65,50.0,Premiership,1.0,83.0,Motherwell,SUB,26.0,,2022-01-01,2025.0,25,Republic of Ireland,,,,Right,3,2,1,High/Medium,Lean (170-185),No,1200000.0,,,74.0,55.0,56.0,60.0,54.0,62.0,48,58,44,63,46,55,51,47,54,63,73,74,72,59,70,52,59,77,54,52,66,65,58,55,55,54,48,59,47,7,11,9,12,8,,57+2,57+2,57+2,60,59,59,59,60,60+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,59+2,56+2,56+2,56+2,59+2,15+2,https://cdn.sofifa.net/players/251/454/23_120.png
251828,/player/251828/elias-hoff-melkersen/230009,23,9,2023-01-13,E. Melkersen,Elias Hoff Melkersen,ST,60,72,600000.0,1000.0,19,2002-12-31,178,67,50.0,Premiership,1.0,81.0,Hibernian,SUB,20.0,,2022-01-05,2026.0,36,Norway,,,,Right,3,3,1,High/Medium,Normal (170-185),No,1200000.0,,,79.0,58.0,49.0,60.0,30.0,64.0,51,60,54,54,51,58,53,29,45,58,78,79,74,59,70,61,65,68,60,53,67,30,60,45,48,48,28,29,17,7,15,14,8,5,,60+2,60+2,60+2,60,59,59,59,60,57+2,57+2,57+2,59+2,52+2,52+2,52+2,59+2,48+2,45+2,45+2,45+2,48+2,46+2,42+2,42+2,42+2,46+2,15+2,https://cdn.sofifa.net/players/251/828/23_120.png
252587,/player/252587/ronan-darcy/230009,23,9,2023-01-13,R. Darcy,Ronan Thomas Darcy,CM,60,68,550000.0,2000.0,21,2000-11-04,173,60,61.0,League Two,4.0,1934.0,Swindon Town,SUB,10.0,,2022-07-13,2024.0,14,England,,,,Right,3,3,1,High/Medium,Lean (170-185),No,1100000.0,,Long Shot Taker (AI),69.0,55.0,58.0,66.0,43.0,55.0,54,54,47,63,33,65,52,48,57,65,67,71,71,57,84,56,62,70,55,59,35,43,59,59,60,59,39,47,42,9,8,14,5,13,,58+2,58+2,58+2,62,61,61,61,62,62+2,62+2,62+2,62+2,60+2,60+2,60+2,62+2,55+2,53+2,53+2,53+2,55+2,54+2,48+2,48+2,48+2,54+2,14+2,https://cdn.sofifa.net/players/252/587/23_120.png
253560,/player/253560/enzo-diaz/230009,23,9,2023-01-13,E. Díaz,Enzo Roberto Díaz Morales,ST,60,60,240000.0,2000.0,30,1992-01-14,179,80,353.0,Liga Profesional,1.0,111715.0,Tigre,SUB,21.0,,2019-08-14,2023.0,52,Argentina,,,,Right,3,2,1,Medium/Low,Normal (170-185),No,360000.0,,,49.0,62.0,49.0,56.0,30.0,68.0,37,64,58,55,52,55,38,41,43,61,48,50,44,51,60,65,68,64,76,61,51,36,66,62,50,57,31,19,18,13,10,15,13,11,,60,60,60,55,59,59,59,55,57+2,57+2,57+2,55+2,54+2,54+2,54+2,55+2,42+2,45+2,45+2,45+2,42+2,40+2,42+2,42+2,42+2,40+2,16+2,https://cdn.sofifa.net/players/253/560/23_120.png
253995,/player/253995/pietro-rovaglia/230009,23,9,2023-01-13,P. Rovaglia,Pietro Rovaglia,ST,60,69,550000.0,750.0,21,2001-02-26,185,76,32.0,Serie B,2.0,570.0,Ternana,SUB,16.0,,2021-08-06,2025.0,27,Italy,,,,Right,2,2,1,High/Medium,Normal (185+),No,963000.0,,,71.0,58.0,49.0,50.0,29.0,65.0,39,60,65,58,51,46,41,32,52,52,70,72,59,57,52,62,62,60,69,50,64,23,61,48,58,51,27,25,18,12,12,9,11,6,,60+2,60+2,60+2,55,56,56,56,55,55+2,55+2,55+2,55+2,51+2,51+2,51+2,55+2,43+2,44+2,44+2,44+2,43+2,42+2,42+2,42+2,42+2,42+2,15+2,https://cdn.sofifa.net/players/253/995/23_120.png
254138,/player/254138/max-mata/230009,23,9,2023-01-13,M. Mata,Max Mata,ST,60,65,375000.0,500.0,21,2000-07-10,186,81,65.0,Premier Division,1.0,563.0,Sligo Rovers,SUB,27.0,,2022-02-15,2024.0,198,New Zealand,,,,Right,3,2,1,High/Medium,Normal (185+),No,609000.0,,Power Header,70.0,58.0,48.0,57.0,24.0,72.0,48,61,61,53,52,57,44,41,46,61,66,73,52,52,53,59,68,68,73,52,73,16,56,45,62,53,14,25,28,6,14,15,10,9,,60+2,60+2,60+2,57,57,57,57,57,55+2,55+2,55+2,57+2,50+2,50+2,50+2,57+2,44+2,42+2,42+2,42+2,44+2,42+2,41+2,41+2,41+2,42+2,15+2,https://cdn.sofifa.net/players/254/138/23_120.png
254925,/player/254925/josh-march/230009,23,9,2023-01-13,J. March,Joshua Thomas March,ST,60,62,325000.0,2000.0,25,1997-03-18,175,71,60.0,League One,3.0,561.0,Forest Green Rovers,SUB,28.0,,2020-01-06,2023.0,14,England,,,,Right,3,2,1,High/Medium,Normal (170-185),No,593000.0,,,71.0,58.0,46.0,60.0,20.0,65.0,35,60,58,53,52,56,44,45,40,58,68,74,78,57,78,57,77,67,69,55,47,16,60,52,59,57,17,15,18,12,8,15,12,7,,60+2,60+2,60+2,57,58,58,58,57,57+2,57+2,57+2,56+2,50+2,50+2,50+2,56+2,41+2,39+2,39+2,39+2,41+2,39+2,36+2,36+2,36+2,39+2,15+2,https://cdn.sofifa.net/players/254/925/23_120.png
255481,/player/255481/albin-winbo/230009,23,9,2023-01-13,A. Winbo,Albin Winbo,CM,60,64,350000.0,600.0,24,1997-10-27,180,74,56.0,Allsvenskan,1.0,113743.0,Varberg BoIS,SUB,6.0,,2020-01-07,2023.0,46,Sweden,,,,Left,3,2,1,Medium/High,Lean (170-185),No,464000.0,,,66.0,48.0,62.0,60.0,56.0,65.0,60,40,45,66,51,57,54,52,62,60,67,65,64,59,70,58,67,70,64,51,61,58,57,60,46,61,58,56,53,6,6,7,15,12,,55+2,55+2,55+2,58,57,57,57,58,59+2,59+2,59+2,60+2,60+2,60+2,60+2,60+2,61+2,60+2,60+2,60+2,61+2,59+2,58+2,58+2,58+2,59+2,15+2,https://cdn.sofifa.net/players/255/481/23_120.png
258082,/player/258082/ignacio-russo/230009,23,9,2023-01-13,I. Russo,Ignacio Russo Cordero,ST,60,70,550000.0,2000.0,21,2000-12-13,177,70,353.0,Liga Profesional,1.0,110581.0,Patronato,SUB,36.0,Rosario Central,,2023.0,52,Argentina,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,,,,67.0,59.0,47.0,61.0,22.0,52.0,41,63,55,52,48,59,46,37,40,63,69,65,67,57,70,60,56,53,56,54,42,18,60,50,55,51,17,19,19,5,12,13,7,11,,60+2,60+2,60+2,58,59,59,59,58,57+2,57+2,57+2,56+2,50+2,50+2,50+2,56+2,41+2,38+2,38+2,38+2,41+2,39+2,35+2,35+2,35+2,39+2,14+2,https://cdn.sofifa.net/players/258/082/23_120.png
258221,/player/258221/sebastien-pineau/230009,23,9,2023-01-13,S. Pineau,Sebastien Pineau,ST,60,73,600000.0,500.0,19,2003-06-20,188,75,2020.0,Primera Division,1.0,111010.0,Alianza Lima,SUB,36.0,,2020-01-01,2024.0,55,Chile,,,,Right,3,2,1,High/Medium,Lean (185+),No,1700000.0,,,57.0,63.0,48.0,61.0,17.0,53.0,32,65,55,60,65,65,36,43,55,60,61,53,54,58,55,58,60,55,62,66,27,12,58,44,65,48,15,10,11,8,13,7,7,7,,60+2,60+2,60+2,57,59,59,59,57,58+2,58+2,58+2,56+2,52+2,52+2,52+2,56+2,38+2,38+2,38+2,38+2,38+2,35+2,31+2,31+2,31+2,35+2,14+2,https://cdn.sofifa.net/players/258/221/23_120.png
258745,/player/258745/daniel-vidal-martinez/230009,23,9,2023-01-13,Dani Vidal,Daniel Vidal Martínez,CM,60,71,550000.0,1000.0,22,2000-05-16,183,66,54.0,La Liga 2,2.0,110831.0,Lugo,RES,28.0,,2019-07-01,2023.0,45,Spain,,,,Right,2,2,1,Medium/Medium,Lean (170-185),No,963000.0,,,64.0,51.0,61.0,60.0,61.0,55.0,55,52,59,65,46,59,49,46,69,62,69,60,59,58,65,61,58,45,57,38,61,62,51,63,57,55,61,59,66,6,9,15,9,6,,57+2,57+2,57+2,58,58,58,58,58,59+2,59+2,59+2,59+2,60+2,60+2,60+2,59+2,60+2,61+2,61+2,61+2,60+2,60+2,61+2,61+2,61+2,60+2,13+2,https://cdn.sofifa.net/players/258/745/23_120.png
258808,/player/258808/ibrahima-drame/230009,23,9,2023-01-13,I. Dramé,Ibrahima Dramé,LW,60,72,600000.0,3000.0,20,2001-10-06,167,61,80.0,Bundesliga,1.0,256.0,Austria Wien,RES,44.0,,2022-07-01,2024.0,136,Senegal,,,,Right,3,3,1,Medium/Medium,Lean (170-),No,990000.0,,,75.0,51.0,53.0,64.0,22.0,38.0,58,56,30,54,48,64,55,41,45,62,79,72,81,40,91,51,62,52,34,40,26,18,55,56,50,43,18,26,24,12,10,5,13,5,,53+2,53+2,53+2,60,57,57,57,60,57+2,57+2,57+2,59+2,50+2,50+2,50+2,59+2,44+2,38+2,38+2,38+2,44+2,41+2,30+2,30+2,30+2,41+2,13+2,https://cdn.sofifa.net/players/258/808/23_120.png
258978,/player/258978/ylan-gomes/230009,23,9,2023-01-13,Y. Gomes,Ylan Gomes,ST,60,74,600000.0,900.0,19,2002-07-22,174,67,17.0,Ligue 2,2.0,1738.0,Le Havre,SUB,21.0,,2019-01-01,2026.0,18,France,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,1400000.0,,,68.0,61.0,47.0,64.0,19.0,46.0,35,63,49,57,50,63,50,42,38,61,67,69,74,59,83,63,52,59,46,57,29,17,62,51,65,59,17,13,15,10,7,14,9,8,,60+2,60+2,60+2,59,61,61,61,59,59+2,59+2,59+2,57+2,51+2,51+2,51+2,57+2,41+2,37+2,37+2,37+2,41+2,38+2,31+2,31+2,31+2,38+2,14+2,https://cdn.sofifa.net/players/258/978/23_120.png
